sample,foldername,peak_assignment,hplc_machine,peaks_manual,peaks_autofitting,background_substraction,setting_background_substraction,fitting_boundaries,time_window,notes
FP25_25.4_s1_64_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.4_s2_65_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.4_s3___67_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.4_s3____66_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.4_s4_68_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.4_s5_69_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_19_s1_84_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_19_s2_85_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_19_s3_86_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_19_s4_87_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_19_s5_88_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21.2_s1_106_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21.2_s2_107_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21.2_s3_108_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21.2_s4_109_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21.2_s5_110_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21.2_s6_111_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21.2_s7_112_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21_s1_89_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21_s2_90_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21_s3_91_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21_s4_92_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21_s5_93_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_21_s6_94_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_22.2_s1_113_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_22.2_s2_114_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_22.2_s3_115_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_22.2_s4_116_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_22.2_s5_118_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_24_s1_96_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_24_s2_97_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_24_s3_98_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_24_s4_99_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_24_s5_100_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_25_s1_101_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_25_s2_102_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_25_s3_103_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_25_s4_104_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_25_s5_105_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP26_25_s6_117_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_21.2_s1_124_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_21.2_s2_125_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_21.2_s3_126_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_21.2_s4_127_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_21_s1_119_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_21_s2_120_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_21_s3_121_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_21_s4_122_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_21_s5_123_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_25_s1_128_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_25_s2_129_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_25_s3_130_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_25_s4_131_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_25_s5_134_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP27_25_s6_135_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.1_s1_136_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.1_s2_137_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.1_s3_138_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.1_s4_139_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.1_s5_140_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.1_s6_147_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.1_s7_148_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.1_s8_149_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.1_s9_150_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.2_s1_141_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.2_s2_142_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.2_s3_143_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.2_s4_144_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.2_s5_151_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.3_s1_145_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.3_s2_146_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.3_s3_152_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.3_s4_153_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.3_s5_154_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.3_s6_155_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.4_s1_156_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.4_s2_157_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.4_s3_158_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.4_s4_159_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.4_s5_160_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP28_22.4_s6_161_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_25H_1_31_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_25H_2_40_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_25H_3_46_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_25H_4_49_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_40H_1_26_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_40H_2_35_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_40H_3_38_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_40H_4_43_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
Fp1_5.7_1_59_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
