,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,butyrate_y0,butyrate_OD,butyrate_conc,formate,formate_y0,formate_OD,formate_conc,ethanol,ethanol_y0,ethanol_OD,ethanol_conc,exp_number_usedonly,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,ethanol_std,growth_rate_std
77,127.0,,E.eligens,E.eligens,TG2022-Friday,TG2022-Friday,128,tbd,Jonas,,1.185854912587707,no,1.0,,-6.513066422973537,18.77069439645299,[0.13  0.182 0.442],[17.77395545 17.76536469 15.86191097],8.59738557981526,10.876705152379644,[0.13  0.182 0.442],[12.01516263 12.41647251 14.68090905],-0.4868397632327024,6.1727078473000905,[0.13  0.182 0.442],[6.11893449 6.07268403 5.95942784],1.3333076217675923,0.3613054195796449,[0.13  0.182 0.372 0.442],[0.5772089  0.59155369 0.7136478  1.06411566],0.7260893051056205,0.4511231735582616,[0.13  0.182 0.372 0.442],[0.53461762 0.51598716 1.0197116  0.55175287],-0.5189216841613646,0.2632144069216926,[0.13  0.182 0.372 0.442],[0.19015769 0.17710788 0.06415489 0.03713135],11.86586600543842,1.302872476728823,[0.13  0.182 0.372 0.442],[2.93521541 3.41542952 5.49149573 6.73031436],2.149816597152249,8.908560690127652,[0.13  0.182 0.372 0.442],[ 9.17605225  9.41436906  9.33626874 10.1282462 ],,,,,,,,,,
78,91.0,,DSM20478,E.faecalis,Markus_2022,Markus_2022,92,epsilon,Markus,,0.9519555887062618,no,1.0,2022-10-06 00:00:00,-3.3900485614651847,9.407802210417335,[0.131 0.232 0.332 0.409],[9.71565366 7.46062334 8.23555564 8.47676259],5.22428514184164,-2.2098214615525467,[0.131 0.232 0.332 0.409],[-0.45022583 -2.66950978 -0.51451066  0.56257121],9.545506775887109,-2.280788288675776,[0.131 0.232 0.332 0.409],[-0.22665309 -1.39070181  1.03130778  2.00113344],-3.1771806033589067,0.64580353801082,[0.131 0.232 0.332 0.409],[ 0.00967012  0.35717116 -0.64592022 -0.64531428],24.289225088249353,-1.488596778448109,[0.131 0.232 0.332 0.409],[2.31873237 3.15555929 6.59522611 8.79139962],0.5561213985141168,-0.3846706628458125,[0.131 0.232 0.332 0.409],[-0.32539466 -0.23632644 -0.19544432 -0.16755921],-0.1586540074949205,0.1150960438359987,[0.131 0.232 0.332 0.409],[0.09443942 0.08173038 0.05405192 0.05500843],0.2499951964849739,-0.675970956046898,[0.131 0.232 0.332 0.409],[-0.47965938 -0.87135926 -0.60103436 -0.47583612],,,,,,,,,,
79,104.0,,DSM20478,E.faecalis,Markus_102022,Markus_102022,105,epsilon_plus,Markus,,0.9519555887062618,no,1.0,2022-10-10 00:00:00,-11.613561933827222,19.739274433664136,[0.131 0.232 0.332 0.409],[17.97995299 17.51845358 15.65415168 14.9831671 ],-0.2770252095902032,10.976364902097869,[0.131 0.232 0.332 0.409],[10.85819941 11.07211291 10.81216062 10.85715084],4.0492876839002765,3.2365873258445967,[0.131 0.232 0.332 0.409],[3.67979775 4.31837426 4.56871867 4.84987223],0.5730443053395445,0.0453535576003308,[0.131 0.232 0.332 0.409],[0.13609011 0.12751074 0.29578658 0.25466773],14.452380544496942,-0.523625354792851,[0.131 0.232 0.332 0.409],[1.39302594 2.79992336 4.25771004 5.41026737],0.3858271234743486,0.029120410445427,[0.131 0.232 0.332 0.409],[0.08135273 0.11706878 0.15471126 0.18930202],6.285517775957793,0.373656185398242,[0.131 0.232 0.332 0.409],[1.29481613 1.59064776 2.66206514 2.88630733],-5.755713637173485,15.276218936639204,[0.131 0.232 0.332 0.409],[14.4161768  14.04136158 13.51723453 12.77579499],,,,,,,,,,
80,143.0,,ERV165,E.faecium,TG2022-Monday,TG2022-Monday,144,epsilon,Jonas,,1.181441255816184,no,1.0,,-6.3177973910520855,19.277106600138175,[0.119 0.159],[18.52528871 18.27257681],-1.5241206373696576,11.330492148056091,[0.119 0.159],[11.14912179 11.08815697],11.417763595964855,4.557652424615053,[0.119 0.159],[5.91636629 6.37307684],1.599083757519677,0.0653658716154774,[0.119 0.159 0.216],[0.3021598  0.24048358 0.44340162],6.5149290156763335,0.4604646296155247,[0.119 0.159 0.216],[1.24287536 1.48419773 1.87269574],0.3773757872065714,-0.0305898110815137,[0.159 0.216],[0.02941294 0.05092336],-9.243283799716648,3.9930143318792535,[0.119 0.159 0.216],[3.041015   2.27155519 2.10029061],11.3485227482351,20.313059643629657,[0.119 0.159 0.216],[21.32604923 22.69179069 22.52750925],,,,,,,,,,
81,142.0,,ERV165,E.faecium,TG2022-Monday,TG2022-Monday,143,epsilon,Jonas,,1.145391184631145,no,1.0,,-9.011611733125076,19.48925244799786,[0.131 0.18  0.27  0.343],[18.43793236 18.04554773 16.28259068 16.86420978],0.0297184102300948,11.001039723776852,[0.131 0.18  0.27  0.343],[10.99355545 11.02957252 10.99033903 11.01815172],5.449092779966957,5.2177297049002584,[0.131 0.18  0.27  0.343],[5.75723578 6.41388951 6.71445395 7.02030131],-0.7749381231863455,0.3620120210744089,[0.131 0.18  0.27  0.343],[0.28569644 0.20121369 0.12717275 0.11792237],8.090026644953044,0.3059096116110313,[0.131 0.18  0.27  0.343],[1.39061797 1.74701111 2.4515851  3.10960889],-0.070381655181,0.0619502418286311,[0.18  0.27  0.343],[0.04541076 0.05159018 0.03303713],4.960798699618095,1.931581573881795,[0.131 0.18  0.27  0.343],[2.93846386 2.44087276 3.09082773 3.83993994],6.981869344357571,20.371461840540487,[0.131 0.18  0.27  0.343],[20.55248176 22.51435899 22.40834827 22.46190562],,,,,,,,,,
82,153.0,"strain from Hwa lab, possible contamination",GE514,E.hallii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,154,tbd,Jonas,,0.7946517437132817,no,1.0,,-13.91350398608478,20.587555995226896,[0.13  0.381 0.426 0.468],[18.6789552  15.59471849 14.82549024 13.70258696],3.3209261249300086,10.819374213966457,[0.13  0.381 0.426 0.468],[11.24565171 12.10101947 12.24397687 12.35275001],-0.1513374860304664,6.000587499637427,[0.13  0.381 0.426 0.468],[5.93702713 6.05755829 6.05185092 5.74328449],-0.3891054116312262,0.3404765625219156,[0.13  0.381 0.426 0.468],[0.29610329 0.16956547 0.17168108 0.17786331],10.277560786635034,0.3695376486669892,[0.13  0.381 0.426 0.468],[1.71624803 4.20060283 4.83767255 5.16360009],0.0922745788436093,0.0372306183966193,[0.13  0.381 0.426 0.468],[0.05025851 0.05827008 0.09747557 0.0725641 ],8.30595046080648,1.3847345079268518,[0.13  0.381 0.426 0.468],[2.44510311 4.56058082 5.05586911 5.14724539],5.550831202545947,7.396804939924248,[0.13  0.381 0.426 0.468],[ 7.98583437 10.43115411  8.92375904 10.04539009],,,,,,,,,,
83,154.0,double check strain,DSM3353,E.hallii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,155,tbd,Jonas,,0.5865358819308939,maybe,1.0,,-7.187972500949554,19.56643974929191,[0.136 0.205 0.298 0.372],[18.62794128 18.07490878 17.3404497  16.95541903],6.562094924751906,11.0237920517282,[0.136 0.205 0.298 0.372],[11.87018829 12.40436563 13.0463912  13.40850106],-2.3278740631261905,6.310474135559601,[0.136 0.205 0.298 0.372],[5.94116445 5.98118765 5.45106109 5.51500267],-0.1626252282074453,0.3354579862801081,[0.136 0.205 0.298 0.372],[0.37808966 0.20605742 0.29728926 0.2959815 ],0.5770174747538215,0.685723351087031,[0.136 0.205 0.298 0.372],[0.71426676 0.85428142 0.90346785 0.85424204],0.1973755711278928,0.0254199960058856,[0.136 0.205 0.298],[0.04876692 0.07197206 0.081644  ],10.221844866216502,0.9198745481168598,[0.136 0.205 0.298 0.372],[2.34604692 2.9653034  3.964118   4.73831502],-5.2573921471762946,9.175016547006832,[0.136 0.205 0.298 0.372],[7.7289091  8.48755412 9.05911782 6.10926169],,,,,,,,,,
84,138.0,double check strain,ATC27751,E.hallii,TG2022-Monday,TG2022-Monday,139,epsilon,Jonas,,1.25661014562625,no,1.0,,-5.402576294530764,19.295487924354426,[0.116 0.153 0.226 0.298],[18.616215   18.50859499 18.12744738 17.64545133],10.014030313691164,10.391763771313224,[0.116 0.153 0.226 0.298],[11.51873517 11.88527096 12.82035315 13.28382185],1.9472775738280268,5.494855866876561,[0.116 0.153 0.226 0.298],[5.640759   5.82370585 6.07485252 5.98429721],0.6412647264799016,0.4460747532309112,[0.116 0.153 0.226 0.298],[0.55564519 0.51341385 0.56404015 0.65972274],0.3258990458721744,0.4645862172175427,[0.153 0.226 0.298],[0.51577455 0.53556942 0.56304833],0.0053732450744368,0.0226289077771813,[0.226 0.298],[0.02384326 0.02423013],6.55411904184768,2.4816339298003967,[0.116 0.153 0.226 0.298],[3.52224954 3.16085143 3.90585252 4.53499863],15.812725219318844,19.803040633553948,[0.116 0.153 0.226 0.298],[21.36422068 22.30989851 23.89080548 24.18672897],,,,,,,,,,
85,139.0,double check strain,ATC27751,E.hallii,TG2022-Monday,TG2022-Monday,140,epsilon,Jonas,,1.360114002478142,no,1.0,,6.601020772436985,16.444615941259396,[0.113 0.161 0.265],[16.49895597 18.51814421 17.87469784],15.898221895894388,9.045473577487536,[0.113 0.161 0.265],[10.42697779 12.21161825 13.06696629],9.345354221003925,3.734164929900314,[0.113 0.161 0.265],[4.19298011 6.11161212 5.93504848],0.7923460257974526,0.3733319227959054,[0.113 0.161 0.265],[0.48059429 0.47499056 0.59148543],0.1486677408131447,0.5030942611516561,[0.113 0.161 0.265],[0.52922169 0.51339657 0.54679643],-0.2681288128952958,0.0933445182077996,[0.161 0.265],[0.05017578 0.02229038],3.7534721847385346,3.1060671951938104,[0.113 0.161 0.265],[3.85857921 3.23045134 4.25229255],25.11278221879799,17.870658965230096,[0.113 0.161 0.265],[19.50201305 23.67700273 23.96875073],,,,,,,,,,
86,119.0,,DSM3353,E.hallii,Markus_BHI-202212_27,Markus_BHI-202212_27,120,BHI,Markus,,0.8774145158604275,yes,1.0,2022-12-27 00:00:00,-2.4123814894539555,10.515650213029904,[0.139 0.267 0.447 0.619],[ 9.86189089 10.22675427  9.59903949  8.82389065],2.7381841782597895,-9.078899729717165,[0.139 0.267 0.447 0.619],[-8.81756741 -8.16138415 -7.90358167 -7.40245857],0.0862344866929115,7.357851314905937,[0.139 0.267 0.447 0.619],[7.09787496 7.69547377 7.51153633 7.25345735],0.3948751917228858,0.8127447760157389,[0.139 0.267 0.447 0.619],[0.8799459  0.92526365 0.94038677 1.08663906],0.6981919142740362,1.9334619928011276,[0.139 0.267 0.447 0.619],[2.08659915 2.06664573 2.19797076 2.41037083],5.7805925551770105,-0.8100759724488338,[0.139 0.267 0.447 0.619],[-0.02432588  0.73353286  1.82300001  2.73652136],-0.3886927156809251,0.894906865970905,[0.139 0.267 0.447 0.619],[0.83747957 0.81149436 0.68896256 0.6695353 ],-0.0886734186568461,-1.4405989092105294,[0.139 0.267 0.447 0.619],[-1.44313231 -1.48696537 -1.46112632 -1.50169891],45.0,,,,,,,,,
87,130.0,,DSM3353,E.hallii,TG2022-Friday,TG2022-Friday,131,tbd,Jonas,,1.268306462379366,no,1.0,,-5.808527303614982,18.53841889279991,[0.126 0.18  0.272 0.369 0.458],[17.91011135 17.12508127 17.28200054 16.48151886 15.73240157],8.946561499362813,10.659302365373737,[0.126 0.18  0.272 0.369 0.458],[11.71156628 12.44134673 12.98135612 13.93699913 14.79516247],-1.2937895059929854,6.2751314759567345,[0.126 0.18  0.272 0.369 0.458],[6.16184611 6.08295306 5.99680584 5.33127913 5.98499899],1.7725408129282805,0.2921834178427591,[0.126 0.18  0.272 0.369 0.458],[0.53522175 0.60641642 0.72192222 0.9973334  1.09044314],0.0759537205809288,0.5118320056498942,[0.126 0.18  0.369 0.458],[0.52646067 0.52653236 0.51777586 0.5626147 ],-0.4460181155524463,0.2848093672866462,[0.126 0.18  0.272 0.458],[0.2439015  0.1958565  0.14915768 0.08824703],12.398120000281327,1.106698574317003,[0.126 0.18  0.272 0.369 0.458],[2.73294872 3.49755918 4.14120863 5.65118465 6.9299503 ],-1.598566474872296,9.584116927668877,[0.126 0.18  0.272 0.369 0.458],[ 9.51202779  9.53611989  9.6783098   6.65737761 10.29076365],,,,,,,,,,
88,173.0,plot chromatogram up to 50min,ATCC33656,E.rectale,BHI-Richa-22Dec30,BHI-Richa-22Dec30,174,BHI,Richa/Jonas,2.0,0.6446261332449996,maybe/check in ZH,1.0,2022-12-30 00:00:00,-6.446067431260168,6.920899987489172,[0.17  0.233 0.295],[5.8130337  5.44323004 5.00708116],4.913403298866113,2.31637800125137,[0.17  0.233 0.295],[3.14486729 3.47488902 3.7589332 ],-0.6891308805174484,11.997238457530154,[0.17  0.233 0.295],[11.86006621 11.87703387 11.77360194],-2.0286184287075435,1.6899882237435755,[0.17  0.233 0.295],[1.32713142 1.25359365 1.07326393],7.584782620379496,1.1159391388245403,[0.17  0.233 0.295],[2.43540211 2.82260897 3.38398461],0.0077787201128854,0.0506107242698846,[0.17  0.233 0.295],[0.05292405 0.0504253  0.05391237],4.792616059989064,1.195777809634586,[0.17  0.233 0.295],[2.01862254 2.29612671 2.61783019],-12.023230184925897,6.32173174052704,[0.17  0.233 0.295],[3.66597638 4.75379941 2.15320476],,,,,,,,,,
89,172.0,"plot chromatogram up to 50min, check for butyrate peak",ATCC33656,E.rectale,BHI-Richa-22Dec30,BHI-Richa-22Dec30,173,BHI,Richa/Jonas,1.0,0.5592997960792837,maybe/check in ZH,1.0,2022-12-30 00:00:00,-5.140135932069272,6.931205212584866,[0.18  0.233 0.28 ],[5.99059947 5.76627965 5.47462231],5.683785326144888,2.170489468577808,[0.18  0.233 0.28 ],[3.18675643 3.50931016 3.75426504],0.0903204864494619,11.843785047688009,[0.18  0.233 0.28 ],[11.83908098 11.9094292  11.84543706],-1.8213694602845896,1.63707771254724,[0.18  0.233 0.28 ],[1.30598614 1.21960302 1.12343493],7.074337272557475,1.1147014790020957,[0.18  0.233 0.28 ],[2.40777634 2.72111962 3.11772421],0.0370098505095957,0.0425165019586486,[0.18  0.233 0.28 ],[0.04976389 0.0498938  0.05353964],6.375181698064712,0.7858169754709241,[0.18  0.233 0.28 ],[1.92165314 2.29612057 2.55767813],-31.21064397847531,10.66836293067538,[0.18  0.233 0.28 ],[4.40308529 4.77364825 1.19937897],,,,,,,,,,
90,106.0,,ATCC33656,E.rectale,Markus_102022,Markus_102022,107,epsilon_plus,Markus,,0.6445318586795565,yes,1.0,2022-10-10 00:00:00,-9.774138455399145,19.441085365597765,[0.123 0.225 0.355 0.464],[18.13692938 17.31602212 16.12765451 14.77731588],3.545604256339366,10.845859529259569,[0.123 0.225 0.355 0.464],[11.23568815 11.67438227 12.18188531 12.42920256],0.3179878087725737,3.2190908300341023,[0.123 0.225 0.355 0.464],[3.29205667 3.24016065 3.33674822 3.37848955],-0.2091239097163594,0.3359261053849803,[0.123 0.225 0.355 0.464],[0.33262309 0.2901347  0.18878392 0.28811511],1.159028973242543,0.0828926375173623,[0.123 0.225 0.355 0.464],[0.26762466 0.3137745  0.42797681 0.67478138],5.181309289965016,-0.1858241234529271,[0.123 0.225 0.355 0.464],[0.4411685  0.9957913  1.65110023 2.21523142],0.4607903503272532,1.1430272457664457,[0.123 0.225 0.355 0.464],[1.17541265 1.24210346 1.39269305 1.29964215],5.495728659617966,11.22953052309132,[0.123 0.225 0.355 0.464],[11.75524519 12.69897995 13.1398999  13.7375124 ],46.0,,,,,,,,,
91,89.0,,ATCC33656,E.rectale,Markus_old_Er16,Markus_old_Er16,90,epsilon,Markus,,0.5857952187406321,no,1.0,2015,-53.63347735159648,23.52699221692946,[0.119 0.202 0.311 0.396],[ 19.93306992  19.53066406 -17.8460179   17.35503807],2.0678519544530163,0.8361882512334337,[0.119 0.202 0.311 0.396],[1.06815076 1.2754759  1.47602158 1.65085657],,,,,,,,,5.234759115576622,-0.3756779278648048,[0.119 0.202 0.311 0.396],[0.31849305 0.60291879 1.20009666 1.75711217],5.245615600301953,-0.1738347630017732,[0.119 0.202 0.311 0.396],[0.44360523 0.89821365 1.45129452 1.90404039],,,,,,,,,,,,,,,,,,
92,43.0,,ATCC33656,E.rectale,yield_expt_modified_epsilon,run1,44,epsilon_plus,Richa,,0.4489275666458746,no,1.0,,-14.287835028482863,19.67309717544137,[0.107 0.238 0.442],[18.2052169  16.17255541 13.39699305],2.188695087226905,11.854286483141944,[0.107 0.238 0.442],[12.15443853 12.26687649 12.86404746],-0.7438068828469426,7.489421727333749,[0.107 0.238 0.442],[7.44567756 7.25353558 7.18367602],-0.2538027107919042,0.3045079694651547,[0.107 0.238 0.442],[0.30352929 0.2011142  0.20913769],12.112687039880385,3.67515661573575,[0.107 0.238 0.442],[4.91480274 6.65061247 8.99273933],0.015150129178848,0.0821295209174329,[0.107 0.238 0.442],[0.1090818  0.04413742 0.10509249],7.122704561635603,1.8323017666038548,[0.107 0.238 0.442],[2.5568182  3.58927182 4.95638377],4.5058511823216305,11.35405268878427,[0.107 0.238 0.442],[11.8666277  12.37644335 13.3651919 ],,,,,,,,,,
93,75.0,,ATCC33656,E.rectale,Markus_old_Er9,Markus_old_Er9,76,epsilon,Markus,,0.7000264159748404,yes,1.0,2015,-10.511797798631216,18.499279286066443,[0.102 0.225 0.279 0.45 ],[17.25517334 16.32273902 15.66814789 13.65059842],2.697523119619175,0.448873903258101,[0.102 0.225 0.279 0.45 ],[0.72147164 1.04690295 1.21840004 1.65730539],,,,,,,,,3.329375046517628,-0.2509062372141027,[0.102 0.225 0.279 0.45 ],[0.22404955 0.38138575 0.55622799 1.35053181],4.29590871507582,-0.0492359353462232,[0.102 0.225 0.279 0.45 ],[0.36981703 0.91644769 1.18943199 1.86383915],,,,,,,,,47.0,,,,,,,,,
94,72.0,,ATCC33656,E.rectale,Markus_old_Er6,Markus_old_Er6,73,epsilon,Markus,,0.5843232789080128,yes,1.0,2015,-10.03352531730051,19.309124503172782,[0.105 0.175 0.267 0.411],[18.17022431 17.56890095 16.78596806 15.09928744],2.2599278895186874,0.1142551655762737,[0.105 0.175 0.267 0.411],[0.34634092 0.51405292 0.72165587 1.03998187],,,,,,,,,4.517465113303911,-0.3917644528115289,[0.105 0.175 0.267 0.411],[0.19437683 0.3327398  0.68506003 1.54849711],5.349786645478104,0.0174916081036752,[0.105 0.175 0.267 0.411],[0.59645757 0.95185568 1.41228275 2.23446604],,,,,-0.2817362608786264,-1.7553074321849822,[0.105 0.175 0.267 0.411],[-1.819609   -1.756883   -1.83497393 -1.87966714],48.0,,,,,,,,,
95,71.0,,ATCC33656,E.rectale,Markus_old_Er5,Markus_old_Er5,72,epsilon,Markus,,0.6658767281843302,yes,1.0,2015,-9.48021937272424,19.357181151092053,[0.101 0.179 0.297 0.408],[18.3557714  17.70759354 16.5652634  15.46208018],2.2884155442794474,0.1400143782266336,[0.101 0.179 0.297 0.408],[0.35656633 0.5627741  0.83289827 1.06190812],,,,,,,,,3.9354388234176256,-0.2937572931397688,[0.101 0.179 0.297 0.408],[0.21226943 0.31616257 0.76985968 1.40308639],4.9104747575342005,0.0267119668844618,[0.101 0.179 0.297 0.408],[0.52201976 0.90844011 1.48124121 2.03196442],,,,,-0.3438912465511901,-1.712659909119639,[0.101 0.179 0.297 0.408],[-1.67422838 -1.84784465 -1.86525198 -1.80204751],49.0,,,,,,,,,
96,70.0,,ATCC33656,E.rectale,Markus_old_Er4,Markus_old_Er4,71,epsilon,Markus,,0.6880314800718255,yes,1.0,2015,-9.891881894741974,19.00234023936303,[0.116 0.208 0.341 0.401],[17.86696222 16.85471206 15.86170271 14.88123787],2.538395046810926,0.1076361974546334,[0.116 0.208 0.341 0.401],[0.40698354 0.62489156 0.98450212 1.12009668],,,,,,,,,4.207383269645939,-0.3648342668132835,[0.116 0.208 0.341 0.401],[0.21884747 0.38425954 1.0210982  1.40152829],4.828979447954724,0.0104540404390641,[0.116 0.208 0.341 0.401],[0.58591355 0.99096495 1.66140346 1.95122629],,,,,-0.6175114602947591,-1.6913368144834915,[0.116 0.208 0.341 0.401],[-1.69759634 -1.95334138 -1.78279927 -1.98987748],50.0,,,,,,,,,
97,69.0,,ATCC33656,E.rectale,Markus_old_Er3,Markus_old_Er3,70,epsilon,Markus,,0.7137320076851442,yes,1.0,2015,-9.735952252577857,19.539684541956124,[0.098 0.191 0.333 0.416],[18.56329416 17.69695386 16.33728449 15.45528722],2.6506597319887715,0.101413051186362,[0.098 0.191 0.333 0.416],[0.35547762 0.61632891 0.98250036 1.20273012],,,,,,,,,4.118313238088957,-0.3278634983234246,[0.098 0.191 0.333 0.416],[0.17404863 0.34371476 0.97864877 1.46694298],4.694541440662322,0.0235186585439138,[0.098 0.191 0.333 0.416],[0.4804475  0.9245464  1.58696955 1.97504519],,,,,-0.4300638733131088,-1.6635614858365977,[0.098 0.191 0.333 0.416],[-1.6918634  -1.77346732 -1.78455209 -1.85076943],51.0,,,,,,,,,
98,76.0,,ATCC33656,E.rectale,Markus_old_Er10,Markus_old_Er10,77,epsilon,Markus,,0.6431241193308046,yes,1.0,2015,-7.981393643184507,18.060557309450314,[0.097 0.202 0.334 0.405],[17.13111509 16.61827595 15.58229542 14.62585617],2.3344879002117183,0.4412189240799465,[0.097 0.202 0.334 0.405],[0.67460331 0.90161322 1.22277928 1.38907833],,,,,,,,,3.8320450323888138,-0.2404872687402704,[0.097 0.202 0.334 0.405],[0.22167275 0.41642653 0.98201052 1.39560386],4.515784535793958,-0.0285232866365701,[0.097 0.202 0.334 0.405],[0.40273284 0.89027957 1.49022724 1.79005155],,,,,,,,,52.0,,,,,,,,,
99,68.0,,ATCC33656,E.rectale,Markus_old_Er2,Markus_old_Er2,69,epsilon,Markus,,0.7716015286922151,yes,1.0,2015,-9.274054262793276,19.45438268794691,[0.09  0.237 0.334 0.442],[18.53856351 17.44280391 16.26758961 15.33929186],3.277932103351625,0.0994500583262124,[0.09  0.237 0.334 0.442],[0.38514682 0.88862332 1.20129275 1.53829646],,,,,,,,,3.621989620505864,-0.3481410569375057,[0.09  0.237 0.334 0.442],[0.1099088  0.34304825 0.74856311 1.40097017],4.4129620621645875,0.0225233423982551,[0.09  0.237 0.334 0.442],[0.40416257 1.09932504 1.48835122 1.96575169],,,,,-0.5397606177756827,-1.547142761327391,[0.09  0.237 0.334 0.442],[-1.56486836 -1.69321056 -1.79353924 -1.73230884],53.0,,,,,,,,,
100,67.0,check for pH values,ATCC33656,E.rectale,Markus_old_Er1,Markus_old_Er1,68,epsilon,Markus,,0.6895700215138926,yes,1.0,2015,-9.262496966385433,18.784956541700573,[0.091 0.166 0.282 0.417],[17.99955823 17.08520256 16.33564103 14.86447725],3.801841986301805,0.0428670571464943,[0.091 0.166 0.282 0.417],[0.37338083 0.668942   1.16165831 1.60204804],,,,,-0.074770837986675,-0.0592970698940392,[0.091 0.166 0.282 0.417],[-0.0569351  -0.08104607 -0.08515692 -0.0855311 ],3.775517913077517,-0.3351230997190674,[0.091 0.166 0.282 0.417],[0.12996646 0.19697634 0.61208471 1.32987521],4.313060632250217,0.0378535712864487,[0.091 0.166 0.282 0.417],[0.43503311 0.7279639  1.29088497 1.82081828],,,,,,,,,54.0,,,,,,,,,
101,81.0,,ATCC33656,E.rectale,Markus_old_Er11,Markus_old_Er11,82,epsilon,Markus,,0.7512400938067573,yes,1.0,2015,-9.91201753815067,21.26051254664822,[0.096 0.209 0.32  0.393],[20.32513556 19.14364958 18.13691022 17.34592097],3.247621401570555,0.6573686879811694,[0.096 0.209 0.32  0.393],[0.96654349 1.34365193 1.68819216 1.93716576],,,,,,,,,2.78611668477536,-0.0954958471879376,[0.096 0.209 0.32  0.393],[0.22032674 0.41999794 0.76771211 1.0462466 ],4.24922021391293,-0.1438308145589447,[0.096 0.209 0.32  0.393],[0.26926064 0.73106852 1.22814074 1.52191302],,,,,,,,,55.0,,,,,,,,,
102,82.0,,ATCC33656,E.rectale,Markus_old_Er12,Markus_old_Er12,83,epsilon,Markus,,0.7416285473372175,yes,1.0,2015,-10.804528953528,22.001924576462077,[0.115 0.184 0.315 0.384],[20.69044695 20.12948977 18.53226135 17.87258034],2.396669201811074,0.7800886503698455,[0.115 0.184 0.315 0.384],[1.05553865 1.22823069 1.51495146 1.71350966],,,,,-0.0685988611684642,0.0094469084644572,[0.115 0.184 0.315 0.384],[-0.00608271  0.00755152 -0.01346605 -0.01867678],3.2323033394344747,-0.1514229310878716,[0.115 0.184 0.315 0.384],[0.27456272 0.39382837 0.79863184 1.15312408],4.400070393655655,-0.131899034611174,[0.115 0.184 0.315 0.384],[0.35991252 0.69991054 1.24513102 1.55872003],,,,,,,,,56.0,,,,,,,,,
103,57.0,,ATCC33656,E.rectale,Julien,Julien,58,epsilon_plus,Julien,,0.5533404183157407,no,1.0,2022-05-10 00:00:00,-9.299327696672478,17.803794643094818,[0.12 0.27 0.4 ],[16.66845519 15.33480414 14.06165572],6.58100643098959,-1.383913774985644,[0.12 0.27 0.4 ],[-0.64987033  0.51287836  1.18424573],-0.9159554203953372,1.901006921954494,[0.12 0.4 ],[1.79109227 1.53462475],1.260148557017752,-0.2048989056929268,[0.12 0.27 0.4 ],[-0.05908898  0.146989    0.29292063],4.111925785268153,0.1406715951173173,[0.12 0.27 0.4 ],[0.65766957 1.20013211 1.81263447],4.215096405291446,-0.4943768750910597,[0.27 0.4 ],[0.64369915 1.19166169],0.7458851263476729,-0.6203037254732715,[0.27 0.4 ],[-0.41891474 -0.32194967],-1.958370970704324,4.33272859194014,[0.27 0.4 ],[3.80396843 3.5493802 ],,,,,,,,,,
104,30.0,,ATCC33656,E.rectale,yield_expt_modified_epsilon_rt5,run2,31,epsilon_plus,Richa,,0.3476491555957982,no,1.0,,-13.73004217269288,19.302122002700596,[0.093 0.235 0.412],[18.02586694 16.0744107  13.64585716],2.1069632714306867,12.208906973923726,[0.093 0.235 0.412],[12.46924035 12.58800342 13.12862998],-0.3681604375413992,7.514180938007326,[0.235 0.412],[7.42766324 7.36249884],1.6088023398237636,0.3855585884938348,[0.093 0.125 0.235 0.412],[0.43306899 0.63948079 0.86200359 0.99929501],,,,,-0.6802836538231214,0.344627150739236,[0.093 0.125 0.235 0.412],[0.365886   0.20333128 0.12364858 0.09719738],7.07488234534635,2.256342717084974,[0.093 0.235 0.412],[2.94129527 3.87029979 5.19284603],-2.37900093721164,11.817950137608914,[0.125 0.235 0.412],[11.59622261 11.1362247  10.88481438],,,,,,,,,,
105,83.0,,ATCC33656,E.rectale,Markus_old_Er13,Markus_old_Er13,84,epsilon,Markus,,0.6693676559706029,yes,1.0,2015,-12.20252282782104,22.283304581791636,[0.094 0.192 0.299 0.418],[20.9908202  20.11578961 18.69770333 17.08977478],2.021288513713818,0.778596741169478,[0.094 0.192 0.299 0.418],[0.97755459 1.16012889 1.37102509 1.63303078],,,,,-0.1178041502905338,0.0127629434230856,[0.094 0.192 0.299 0.418],[-0.00660323 -0.00020615 -0.01820793 -0.04208847],3.833786222364582,-0.1583068838336961,[0.094 0.192 0.299 0.418],[0.29386649 0.49875894 0.88813297 1.53130164],4.376328016550111,-0.0780390590156,[0.094 0.192 0.299 0.418],[0.32542784 0.77148217 1.23441577 1.74597498],,,,,,,,,57.0,,,,,,,,,
