,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,butyrate_y0,butyrate_OD,butyrate_conc,formate,formate_y0,formate_OD,formate_conc,ethanol,ethanol_y0,ethanol_OD,ethanol_conc,exp_number_usedonly
73,,ATCC33656,E.rectale,Markus_old_Er7,Markus_old_Er7,74.0,epsilon,Markus,,0.5164257741772004,yes,1.0,2015,-8.645548093557087,18.88765064760457,[0.106 0.194 0.252 0.3  ],[17.85679744 17.43080662 16.68474099 16.21225056],2.6889155452326494,0.05169242402005185,[0.106 0.194 0.252 0.3  ],[0.35264377 0.53792653 0.7431396  0.86401584],,,,,,,,,3.662863795877717,-0.20112016400711996,[0.106 0.194 0.252 0.3  ],[0.22647703 0.45025908 0.6937175  0.94582569],5.6739014369678245,0.01627942070891806,[0.106 0.194 0.252 0.3  ],[0.60527867 1.14566025 1.43310251 1.71524028],,,,,0.8865217742734032,-2.1333474443854827,[0.106 0.194 0.252 0.3  ],[-2.107248   -1.80151681 -1.98862045 -1.88068797],60.0
74,,ATCC33656,E.rectale,Markus_old_Er8,Markus_old_Er8,75.0,epsilon,Markus,,0.7129407548273107,yes,1.0,2015,-8.842670491814014,18.17826964909347,[0.1   0.224 0.297 0.378],[17.26725906 16.29755877 15.45356958 14.86086337],3.861178785324076,0.2869624892187538,[0.1   0.224 0.297 0.378],[0.67640037 1.15005825 1.42577601 1.75293294],,,,,,,,,2.4291902187199903,-0.03740932493977882,[0.1   0.224 0.297 0.378],[0.2561701  0.44016557 0.6367419  0.94404616],4.384430447476658,-0.06066884041327592,[0.1   0.224 0.297 0.378],[0.37927593 0.92673816 1.2262867  1.60506987],,,,,,,,,61.0
31,check strain identifier,GE72,F.prausnitzii,yield_expt_modified_epsilon_rt5,run2,32.0,epsilon_plus,Richa,,0.301352772357224,no,1.0,,-5.180431966252451,19.852473203386204,[0.094 0.2   0.311],[19.35444157 18.83803018 18.23078653],0.6832879911424438,12.171251201004724,[0.094 0.119 0.2   0.311],[12.14907903 12.27676821 12.43494995 12.31890812],-0.17827079293593628,7.403458067084023,[0.094 0.119 0.2   0.311],[7.38282746 7.37466633 7.38848279 7.33878763],-0.6574101376231438,0.4300560015236387,[0.094 0.119 0.2   0.311],[0.40141118 0.32631457 0.27788859 0.23864473],,,,,8.426619146713087,-0.21929720616621032,[0.094 0.119 0.2   0.311],[0.53693876 0.79892454 1.50941213 2.37840801],-0.08296663918673518,2.5556914658431515,[0.094 0.119 0.2   0.311],[2.56762691 2.51205864 2.55891378 2.52409869],,,,,
157,check if we can fix propionate peak,KLE1255,F.prausnitzii,BHI-Dec6,BHI-Dec6,158.0,BHI,Jonas,,1.675619739220565,maybe,1.0,2022-12-06 00:00:00,-5.092660307829805,7.195168927117701,[0.163 0.22  0.295 0.364 0.401],[6.43585279 6.1690084  5.334414   5.45199284 5.23586779],-1.164951677154132,3.5314671870928214,[0.163 0.22  0.295 0.364 0.401],[3.03982043 2.98131263 4.35276891 3.14856993 2.45383877],6.036169519024479,11.430766958870024,[0.163 0.22  0.295 0.364 0.401],[12.71682536 12.54484607 12.82736253 13.83088141 13.94411205],-5.539939021116295,2.721497785457765,[0.163 0.22  0.295 0.364 0.401],[1.85198568 1.62842925 0.7834917  0.744616   0.6048343 ],10.89957534280433,0.7709474287584265,[0.163 0.22  0.295 0.364 0.401],[2.55323239 3.03668566 4.21748223 4.68633357 5.08909051],0.21536756340099056,0.05612156789709227,[0.163 0.22  0.295 0.364 0.401],[0.07575263 0.11357761 0.12751726 0.16223887 0.11229687],7.633485932254771,1.2440324198360904,[0.163 0.22  0.295 0.364 0.401],[0.89968535 1.93335921 9.2903397  2.48413079 2.62776726],-9.534267354902672,4.633444704395544,[0.163 0.22  0.295 0.364 0.401],[2.27328171 4.44023774 0.64401671 0.40365213 1.64808745],
156,Jonas check growth conditions,GE72,F.prausnitzii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,157.0,tbd,Jonas,,0.2590404534298216,no,1.0,,-5.034637854441409,18.48064341508275,[0.666 0.404 0.474],[15.29928974 16.91763981 15.45151985],8.852874205687717,8.098958535007124,[0.666 0.404 0.474],[14.08448484 11.92103856 11.96018998],0.4251583944165667,6.89860893259813,[0.666 0.404 0.474],[7.27969825 7.33899142 6.73358169],0.6635227167742387,-0.14747579233265148,[0.666 0.404 0.474],[0.30109406 0.13886502 0.14209262],8.992302292857683,-1.4200382863841299,[0.666 0.404 0.474],[4.61386479 2.33636201 2.67377309],0.18025862941665807,-0.0003612346600604544,[0.666 0.404 0.474],[0.12457183 0.08585063 0.06681316],8.783886670474782,1.0905251015802049,[0.666 0.404 0.474],[6.72934943 4.05980266 6.04474424],-1.6327425425978572,8.978408694640938,[0.666 0.404 0.474],[7.83388917 8.16212793 8.41825449],
44, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Jonas check growth conditions,GE72,F.prausnitzii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,156.0,tbd,Jonas,,0.2577634292336511,no,1.0,,-8.656253795447121,20.733360236226368,[0.569 0.307 0.432],[15.98465981 18.26956227 16.62347866],5.726993923554579,10.097088983368389,[0.569 0.307 0.432],[13.55791544 12.07685105 12.14740851],-1.223032205370091,7.833099011002633,[0.569 0.307 0.432],[7.1425239  7.46347004 7.29357697],-0.12044181704588583,0.19374245211505461,[0.569 0.307 0.432],[0.12644808 0.15812259 0.13911879],7.718023658946957,-0.5441078699318457,[0.569 0.307 0.432],[3.96344632 1.95245999 2.54694503],0.32950253543611885,-0.0463264173024138,[0.569 0.307],[0.14116053 0.05483086],9.628956415079648,0.6149385483112687,[0.569 0.307 0.432],[6.10018041 3.57800493 4.76130529],-2.3372805817387046,8.776144175480947,[0.569 0.307 0.432],[7.63293811 8.26322946 7.37510195],
126,,F.prausnitzii,F.prausnitzii,BHI-FP-Dec13,BHI-FP-Dec13,127.0,BHI,Jonas,,0.8365675518660406,maybe,1.0,2022-12-13 00:00:00,-7.721807313505523,7.972061874160351,[0.159 0.227 0.348],[6.75683409 6.199625   5.29191996],2.2872987081294367,12.941089067711756,[0.159 0.227 0.348],[13.41198736 13.29283345 13.79732365],-3.653080358943648,12.723286965928159,[0.159 0.227 0.348],[12.18804397 11.8228163  11.47763964],-2.6678618662976756,2.083562906297923,[0.159 0.227 0.348],[1.663122   1.47210218 1.15725393],7.920264972806952,1.0997175507787051,[0.159 0.227 0.348],[2.40998893 2.81803581 3.8846024 ],-0.09091417141778656,0.09616430651882223,[0.159 0.227 0.348],[0.06176866 0.1066732  0.05332006],5.259732935252705,0.6412655329886062,[0.159 0.227 0.348],[1.45523948 1.87009398 2.45910711],-2.3701679327300433,3.0708581144134626,[0.159 0.227 0.348],[2.67089613 2.56892006 2.23305489],
112,,KLE1255,F.prausnitzii,BHI-Richa-22Dec24,BHI-Richa-22Dec24,113.0,BHI,Richa,1.0,0.863097483723002,yes,1.0,2022-12-24 00:00:00,-5.6718335009650405,7.520281330050365,[0.096 0.14  0.186 0.236],[6.94819441 6.75922041 6.47922296 6.1624211 ],5.0937342597640685,2.6913388906736895,[0.096 0.14  0.186 0.236],[3.1746049  3.42181444 3.62150711 3.89910625],-0.4879745139692272,12.95877888734235,[0.096 0.186 0.236],[12.93017579 12.81693676 12.87645332],-2.743368872863589,1.610490446440342,[0.096 0.14  0.186 0.236],[1.33687453 1.24423137 1.09473072 0.96098845],6.631551637731122,1.87986074607172,[0.096 0.14  0.186 0.236],[2.56343763 2.74676014 3.09998939 3.4728168 ],0.07734993728119577,0.025584829919941723,[0.14  0.186 0.236],[0.03673228 0.03936047 0.0441324 ],9.19071388221535,0.7562446320028341,[0.096 0.14  0.186 0.236],[1.46458986 2.25703777 2.54175573 2.8090849 ],-18.201825248446646,4.060099266978666,[0.096 0.14  0.186 0.236],[ 2.10928518  2.19950105 -0.07611345  0.03092328],62.0
113,,KLE1255,F.prausnitzii,BHI-Richa-22Dec24,BHI-Richa-22Dec24,114.0,BHI,Richa,2.0,0.8422923167999876,yes,1.0,2022-12-24 00:00:00,-4.81185731561862,7.326628553234831,[0.081 0.148 0.2   0.256],[6.90769782 6.65243223 6.38220845 6.06805345],4.963036264269895,2.6716708641259275,[0.081 0.148 0.2   0.256],[3.05312579 3.44421031 3.65519488 3.93383232],-0.5976588106525046,12.916414195926134,[0.081 0.148 0.2   0.256],[12.88184726 12.79695469 12.81341901 12.76403954],-1.7073943417028312,1.375036129116403,[0.081 0.148 0.2   0.256],[1.22519223 1.13957982 1.03639045 0.9294169 ],5.41947638695412,2.1616790919655187,[0.081 0.148 0.2   0.256],[2.64819784 2.89898907 3.22192667 3.58994411],0.005280240522026399,0.03807256132107497,[0.081 0.148 0.2   0.256],[0.03861158 0.03853769 0.03939085 0.0393671 ],6.707934532250703,1.2160445010661236,[0.081 0.148 0.2   0.256],[1.69779743 2.31356884 2.54808152 2.89966536],-10.849881901464366,2.226305298429966,[0.081 0.148 0.2   0.256],[ 1.75402333  0.0924366  -0.19571437 -0.17769347],63.0
125,,F.prausnitzii,F.prausnitzii,BHI-FP-Dec13,BHI-FP-Dec13,126.0,BHI,Jonas,,0.8641775578465924,no,1.0,2022-12-13 00:00:00,-7.78447018016326,7.864056511957356,[0.165 0.231 0.36  0.535],[6.3194712  6.24791597 5.29538868 3.54369919],16.007766939022968,6.823361265663678,[0.165 0.231 0.36  0.535],[ 6.03661907 13.82140239 14.10097854 14.00047218],10.719312028346115,7.145428068542135,[0.165 0.231 0.36  0.535],[ 6.39705164 12.26147764 11.74030712 12.02150771],-3.556811152509644,2.482486555590552,[0.231 0.36  0.535],[1.68064946 1.16766294 0.59417791],10.022204975914763,0.3025460709598745,[0.165 0.231 0.36  0.535],[1.60979297 2.95188481 4.06239475 5.52477838],0.0731337907410449,0.1259472338871138,[0.231 0.36  0.535],[0.15187871 0.13657585 0.17173579],1.9554040480768815,2.0474225891006084,[0.231 0.36  0.535],[2.66060201 2.47085233 3.21259838],-10.872240833465009,6.081468506669312,[0.231 0.36  0.535],[3.22406661 2.7683643  0.00983143],
124,,GE77,F.prausnitzii,BHI-FP-Dec13,BHI-FP-Dec13,125.0,BHI,Jonas,,0.6800539694926542,no,1.0,2022-12-13 00:00:00,-6.788276018037971,7.900041376819051,[0.179 0.291],[6.68493997 5.92465306],-4.719345512893466,5.371543951566343,[0.179 0.291],[4.5267811  3.99821441],-6.044317946808353,13.599501329980153,[0.179 0.291],[12.51756842 11.84060481],0.15569448228724952,1.4770686518938398,[0.179 0.291],[1.50493796 1.52237575],5.068199825982833,1.8217150256566805,[0.179 0.291],[2.72892279 3.29656118],-0.1545807831321295,0.1929666536554445,[0.179 0.291],[0.16529669 0.14798365],6.545582279375053,0.735140685862577,[0.179 0.291],[1.90679991 2.63990513],22.24270332652165,-3.878519298872046,[0.179 0.291],[0.1029246  2.59410737],
116,,DSM17677,F.prausnitzii,Markus_BHI-202212_27,Markus_BHI-202212_27,117.0,BHI,Markus,1.0,0.7840565417392144,yes,1.0,2022-12-27 00:00:00,-0.8562753973635656,10.025522428826996,[0.125 0.188 0.405 0.52 ],[10.08827362  9.65619456  9.69704608  9.60050651],10.278192265025151,-7.74532741834187,[0.125 0.188 0.405 0.52 ],[-7.18684123 -5.15897847 -2.97622915 -2.9348588 ],1.0162675641281638,7.321532831300788,[0.125 0.188 0.405 0.52 ],[7.37549132 7.59827687 7.73674679 7.83375559],2.3708497564845072,1.2016801898848144,[0.125 0.188 0.405 0.52 ],[1.28644006 1.8371904  2.34074499 2.2774573 ],6.809648118084421,2.6926573338236843,[0.125 0.188 0.405 0.52 ],[3.06416215 4.40544472 5.84941313 5.8819537 ],2.7107589178188496,-0.5009359878388683,[0.125 0.188 0.405 0.52 ],[-0.20992532  0.15108951  0.35011068  1.06090071],4.90157989182296,0.34346127301036633,[0.125 0.188 0.405 0.52 ],[0.96092304 1.38012213 1.97976385 3.12119197],-0.18945797556178143,-1.3980628415114165,[0.125 0.188 0.405 0.52 ],[-1.42722908 -1.35640738 -1.67904239 -1.36412148],64.0
120,,DSM17677,F.prausnitzii,Markus_BHI-202212_27,Markus_BHI-202212_27,121.0,BHI,Markus,2.0,0.6946695839520703,yes,1.0,2022-12-27 00:00:00,-1.4011229318200236,10.224627164508357,[0.146 0.3   0.414 0.465],[10.08827362  9.65619456  9.69704608  9.60050651],14.22204601059723,-9.275279653326919,[0.146 0.3   0.414 0.465],[-7.18684123 -5.15897847 -2.97622915 -2.9348588 ],1.4030257469489094,7.17131536372163,[0.146 0.3   0.414 0.465],[7.37549132 7.59827687 7.73674679 7.83375559],3.374626178215036,0.817613267983039,[0.146 0.3   0.414 0.465],[1.28644006 1.8371904  2.34074499 2.2774573 ],9.419240254224569,1.6801200921589245,[0.146 0.3   0.414 0.465],[3.06416215 4.40544472 5.84941313 5.8819537 ],3.4154870190041517,-0.79333617781906,[0.146 0.3   0.414 0.465],[-0.20992532  0.15108951  0.35011068  1.06090071],5.999343242523135,-0.1267821995562157,[0.146 0.3   0.414 0.465],[0.96092304 1.38012213 1.97976385 3.12119197],-0.2433767289384754,-1.3760815434869178,[0.146 0.3   0.414 0.465],[-1.42722908 -1.35640738 -1.67904239 -1.36412148],65.0
21,"for glucose yield only, glycerol peak masking lac/suc",Fecal1,Fecal1,yield_mGAM_fecal_samples_rt50,fecmGAM,22.0,mGAM,Richa,,1.752226348540322,yes,1.0,,-3.5828515400982073,1.7416950027787965,[0.08  0.181 0.38 ],[1.46409532 1.07958816 0.38479369],1.5494466917154601,1.8977838447676065,[0.08 0.38],[2.02173958 2.48657359],3.0227574418102012,9.569658100123286,[0.08 0.38],[ 9.8114787  10.71830593],0.7377508081645198,0.3956368490750995,[0.08  0.181 0.38 ],[0.44598199 0.54224752 0.6715793 ],,,,,,,,,,,,,1.7006368315557174,4.5916065817443155,[0.08 0.38],[4.72765753 5.23784858],66.0
16,"for glucose yield only, glycerol peak masking lac/suc",Fecal1,Fecal1,yield_expt_090822_fecPc_woTryp,fecwoTry,17.0,epsilon_noTryp,Richa,,0.6977080561135689,yes,1.0,20220908,-10.944274474091193,18.540848138805206,[0.082 0.172 0.258 0.473],[18.02985726 16.58296594 15.12009821 13.65036079],3.5078953918347655,11.030667741732069,[0.082 0.172 0.258],[11.31973388 11.63112234 11.93718945],,,,,1.4527558423377218,-0.04399988490499573,[0.082 0.172 0.258],[0.07839848 0.19917714 0.33423571],,,,,,,,,0.5502379598801118,1.718907652381808,[0.172 0.258 0.473],[1.80286073 1.87583204 1.97489507],2.6812025958402232,2.962991627337405,[0.082 0.172 0.258 0.473],[3.14221113 3.39285025 3.77247988 4.1854098 ],67.0
17,"for glucose yield only, glycerol peak masking lac/suc",Fecal2,Fecal2,yield_expt_090822_fecPc_woTryp,fecwoTry,18.0,epsilon_noTryp,Richa,,0.9734460002504726,yes,1.0,20220908,-7.340105239045523,19.201584646567614,[0.069 0.197 0.396 0.428],[18.85553084 17.48141287 16.47443679 15.99424338],5.20156915149466,10.80553175010738,[0.069 0.197 0.396 0.428],[11.06247734 12.00842385 12.72298859 13.0979476 ],,,,,0.5245051741549009,0.1313610650444022,[0.069 0.197 0.396 0.428],[0.15555699 0.25508639 0.32638661 0.36012491],,,,,,,,,9.189630839810583,0.8819392448414944,[0.069 0.197 0.396 0.428],[1.4185396  2.91400276 4.01424176 5.19767048],6.598156146304621,3.950671653820123,[0.069 0.197 0.396 0.428],[4.16455556 5.65834329 6.32756491 6.84421306],68.0
22,"for glucose yield only, glycerol peak masking lac/suc",Fecal2,Fecal2,yield_mGAM_fecal_samples_rt50,fecmGAM,23.0,mGAM,Richa,,1.18661824768374,yes,1.0,,-2.3426138328177926,3.4356675738313975,[0.157 0.318 0.379],[3.12949792 2.46645736 2.71045523],9.354040649894214,4.629956832726102,[0.157 0.318 0.379],[6.05958071 7.74633246 8.07230805],1.2090400106513264,10.635135553679714,[0.157 0.318 0.379],[10.83350282 10.98850121 11.1159228 ],1.8550640877000724,0.30091207075596477,[0.157 0.318 0.379],[0.59862274 0.86729189 1.02104631],,,,,0.09568012205678347,0.04663389316282531,[0.157 0.318 0.44 ],[0.06063211 0.0794345  0.08738238],,,,,0.09204095893210609,6.70214098244527,[0.157 0.318 0.379],[6.75309205 6.59857162 6.83336225],69.0
18,"for glucose yield only, glycerol peak masking lac/suc",Fecal4,Fecal4,yield_expt_090822_fecPc_woTryp,fecwoTry,19.0,epsilon_noTryp,Richa,,0.7465049000351045,yes,1.0,20220908,-5.923749544553,19.01552451377968,[0.071 0.194 0.253 0.548],[19.0578476  17.71611894 16.94855287 16.02486163],3.2300424570186057,10.905246592335878,[0.071 0.194 0.253 0.548],[10.94980637 11.57811186 11.96573183 12.57056157],,,,,0.22689506174281973,0.10315469048954565,[0.071 0.194 0.253],[0.11998737 0.14494167 0.16206668],0.12724935686474798,0.3281320282620443,[0.194 0.253 0.548],[0.34878219 0.36516957 0.39705743],,,,,6.063227594436552,0.9291274074820784,[0.071 0.194 0.253 0.548],[1.19081785 2.17655786 2.65066577 4.16186876],7.708971095082119,3.83561828512298,[0.071 0.194 0.253],[4.37839917 5.34521298 5.77648974],70.0
23,"for glucose yield only, glycerol peak masking lac/suc",Fecal4,Fecal4,yield_mGAM_fecal_samples_rt50,fecmGAM,24.0,mGAM,Richa,,1.254707535858305,yes,1.0,,-3.677938828766721,2.5321085347080126,[0.067 0.17  0.268 0.395],[2.2717114  1.89769568 1.59874854 1.05013356],6.8985244368493985,6.023908137963417,[0.067 0.268 0.395],[6.37858241 8.15041986 8.57864498],-0.2858714451921887,10.910600775419942,[0.067 0.268 0.395],[10.87588478 10.87418042 10.77305097],2.1584984011160393,0.24976065695083988,[0.067 0.17  0.268 0.395],[0.44218157 0.55856622 0.80778479 1.13315861],,,,,,,,,,,,,6.3793833961005655,4.287770444673587,[0.067 0.17  0.268 0.395],[4.78471366 5.23704916 6.05744252 6.8133215 ],71.0
24,"for glucose yield only, glycerol peak masking lac/suc",FecalPP,FecalPP,yield_mGAM_fecal_samples_rt50,fecmGAM,25.0,mGAM,Richa,,1.005117021590697,yes,1.0,,-3.3543230231979257,1.8543333288011912,[0.086 0.16  0.27  0.35 ],[1.54450099 1.34949657 0.9435005  0.67499152],4.986593080836131,5.871284521340265,[0.086 0.16  0.27  0.35 ],[7.41615993 5.12291865 7.20704524 8.05740388],0.2569837287630378,10.76089835916867,[0.086 0.16  0.27  0.35 ],[10.73417836 10.87539747 10.81711037 10.83945514],2.4378652102888125,0.22208383755455588,[0.086 0.16  0.27  0.35 ],[0.46972948 0.56608302 0.86433368 1.09938044],,,,,,,,,,,,,1.2549959949963878,4.937947353447626,[0.086 0.16  0.27 ],[5.05878921 5.11714812 5.28548266],72.0
19,"for glucose yield only, glycerol peak masking lac/suc",FecalPP,FecalPP,yield_expt_090822_fecPc_woTryp,fecwoTry,20.0,epsilon_noTryp,Richa,,0.5966387691987031,yes,1.0,20220908,-11.466657875128154,19.90174122787984,[0.078 0.16  0.237],[19.04817426 17.98275983 17.22762711],9.974095588623806,10.215654187888834,[0.078 0.16  0.237],[10.9946612  11.80938764 12.58060913],,,,,1.3219649674008784,0.02382082183435337,[0.078 0.16  0.237],[0.12253847 0.24441188 0.33244547],,,,,0.05420520891967687,0.05569884805011723,[0.078 0.237 0.524],[0.05437435 0.07717411 0.08102625],14.879386243596207,0.05885678180726494,[0.078 0.16  0.237],[1.28671588 2.30065666 3.65690627],7.523416872409464,3.46954661861912,[0.078 0.16  0.237],[4.09150906 4.60073991 5.2900139 ],73.0
20,,DSM18205,P.copri,yield_expt_090822_fecPc_woTryp,fecwoTry,21.0,epsilon_noTryp,Richa,,0.4767718795137452,yes,1.0,20220908,-5.17306839979908,19.25116793338205,[0.093 0.138 0.27  0.29 ],[18.87673173 18.38607398 17.95304664 17.69692227],2.3107806682606555,10.90353993470088,[0.093 0.138 0.27  0.29 ],[11.10049509 11.25086243 11.48812891 11.60250082],0.8808715888110952,-0.20776106952885506,[0.093 0.138 0.27  0.29 ],[-0.11518713 -0.09976797  0.028254    0.05242625],0.018294983340032624,0.10006301743989816,[0.093 0.27  0.29 ],[0.10189154 0.10375082 0.10649331],0.5824998365903585,0.21887379411067284,[0.093 0.138 0.27  0.29 ],[0.26260243 0.31518997 0.35794352 0.40051662],,,,,1.6414949047528955,1.0005260065785468,[0.093 0.138 0.27  0.29 ],[1.09605195 1.29407418 1.49712431 1.41327606],-1.3960965758849655,3.9114244035324743,[0.093 0.138 0.27  0.29 ],[3.91804624 3.52385963 3.67162517 3.42785418],74.0
13,,DSM18205,P.copri,yield_expt_090222_modified_epsi,run3,14.0,epsilon_plus,Richa,,0.4561307163077284,no,1.0,20220906,-0.7773254843594034,19.104082829753658,[0.056 0.085 0.151 0.254],[19.00602472 19.0865444  19.01189344 18.88744905],8.096729730764547,11.70745949451724,[0.056 0.085 0.151 0.254],[12.1854812  12.25199931 13.11851749 13.69465442],0.22437486447967842,7.12973355238498,[0.056 0.085 0.151 0.254],[7.19235479 6.9317347  7.4235541  7.09379929],-0.25385352354990914,0.28789074530107656,[0.056 0.085 0.151 0.254],[0.28101618 0.25516568 0.25373719 0.22303992],0.3681718752138915,1.2595074606246435,[0.056 0.085 0.151 0.254],[1.27166807 1.29778815 1.319896   1.34969947],0.49365132902549796,0.044123683556967636,[0.056 0.085 0.151 0.254],[0.06979841 0.0868164  0.12124991 0.16816364],1.4120384728787279,2.332902984855737,[0.056 0.085 0.151 0.254],[2.50003407 2.18859443 2.8105558  2.60340064],0.29719020195833884,9.843611189877914,[0.056 0.151 0.254],[9.86590173 9.87762979 9.92430672],
33,,DSM18205,P.copri,yield_expt_modified_epsilon_rt5,run2,34.0,epsilon_plus,Richa,,0.4632032684916308,no,1.0,,-19.83945381185278,20.545853900989776,[0.103 0.152 0.194 0.485],[18.26737045 17.60319885 16.92204408 10.86075237],1.515901317410735,12.020703596686015,[0.103 0.152 0.194 0.485],[12.1444979  12.24356236 12.3658954  12.74471056],-0.47197590786952254,7.394771814028589,[0.103 0.152 0.194],[7.33679008 7.34332929 7.2922789 ],-0.10686013256743622,0.22353775673892662,[0.103 0.152 0.194 0.485],[0.2496478  0.24443241 0.1115859  0.18867755],10.98432993435702,1.0858182732125436,[0.103 0.152 0.194 0.485],[2.20658296 2.70997292 3.28274627 6.40333511],0.10375074361637404,0.02668165852643189,[0.103 0.152 0.194 0.485],[0.03786933 0.04127716 0.04749533 0.07698801],5.943981127358676,2.640465084590737,[0.103 0.152 0.194 0.485],[3.03893629 3.63677368 3.96798116 5.46984758],0.45975411957730467,9.627756149237465,[0.103 0.152 0.194 0.485],[ 9.19305048  9.8892131  10.13053195  9.72763941],
5,,DSM18205,P.copri,yield_expt_090622_rerun_sep2nd,run3hplcrep,6.0,epsilon_plus,Richa,,0.4561307163077284,no,1.0,20220906,-3.253277303244421,19.85491568656512,[0.085 0.151 0.254],[19.80899658 18.98529219 19.17635242],8.125436444226729,11.727351273501228,[0.056 0.085 0.151 0.254],[11.85105862 12.9532276  12.71302597 13.82858121],2.396242378980432,6.72792149150152,[0.056 0.151 0.254],[6.8801593  7.05505942 7.35321349],0.07051161651219635,0.24512952669546298,[0.056 0.151 0.254],[0.24736591 0.25906833 0.2614602 ],0.8832728980103315,1.242156042323834,[0.056 0.151 0.254],[1.26930021 1.41843495 1.44592177],0.4114727926666322,0.04841530580929299,[0.056 0.085 0.151 0.254],[0.0653392  0.08946958 0.1123352  0.15118138],2.3124201814943444,1.9321605058039302,[0.056 0.085 0.151 0.254],[2.00801661 2.17118735 2.314763   2.49725648],2.257078450875013,8.464240244411815,[0.056 0.151 0.254],[8.50299767 8.97353012 8.95670611],
98,,DSM18205,P.copri,yield_exp_1022_wtrp,yield_exp_1022_wtrp,99.0,epsilon_plus,Richa,,0.5922950373333576,yes,1.0,,-16.989492791252047,20.73564424993619,[0.096 0.133 0.272 0.364],[19.42039739 18.52133802 15.08099178 15.22393855],4.461133524739678,11.49766576591879,[0.096 0.272 0.364],[11.95902882 12.61468915 13.18482907],-0.7478559052386364,7.417191052373381,[0.096 0.133 0.272 0.364],[7.10750152 7.61241317 7.16685328 7.13510088],-9.526064798985717,3.3429698404873425,[0.096 0.133 0.272 0.364],[3.80725032 0.55791857 0.54713881 0.21952561],11.926835538851217,3.5803160963653906,[0.133 0.272 0.364],[5.30182534 6.48484506 8.12601442],0.2301004333859785,0.009388227269441218,[0.096 0.133 0.272 0.364],[0.029612   0.04422222 0.06678833 0.09596723],10.00580286456878,1.1557053472534973,[0.096 0.133 0.272 0.364],[1.46728538 3.32282968 3.66780992 4.81991589],5.112920086515928,8.055716910014919,[0.096 0.272 0.364],[8.51368888 9.54217814 9.85394121],75.0
179,,DSM18205,P.copri,BHI-Richa-22Dec30,BHI-Richa-22Dec30,180.0,BHI,Richa/Jonas,2.0,0.3419235094770194,yes,1.0,2022-12-30 00:00:00,-3.9086652600280853,6.751803983937256,[0.12  0.16  0.194 0.365 0.45 ],[6.22431061 6.13479622 6.05369365 5.34227232 4.96567761],4.699021317568405,2.309780860817071,[0.12  0.16  0.194 0.365 0.45 ],[2.93808038 3.05211646 3.15581147 4.00478279 4.45515169],-0.336867138517708,11.87044388688063,[0.12  0.16  0.194 0.365 0.45 ],[11.85993443 11.82384499 11.75078114 11.77001351 11.71342362],2.788266435509897,1.054607946282861,[0.12  0.16  0.194 0.365],[1.42386722 1.45838017 1.59663307 2.07890687],-0.38139057393649506,1.9876447356126998,[0.12  0.16  0.194 0.365 0.45 ],[1.9073956  1.95363631 1.89283084 1.95286126 1.73988722],0.10557339611905031,0.055649465134981965,[0.12  0.16  0.194 0.365 0.45 ],[0.05468513 0.10344948 0.05585616 0.10272284 0.09761783],5.499003214909031,0.614540351191165,[0.12  0.16  0.194 0.365 0.45 ],[1.13560028 1.38089617 1.9735749  2.66768789 3.00315767],,,,,76.0
128,skip first point,DSM18205,P.copri,TG2022-Friday,TG2022-Friday,129.0,tbd,Jonas,,0.5279001147469516,yes,1.0,,0.2667701868170377,17.05398465691841,[0.131 0.172 0.221 0.269 0.335 0.43 ],[15.65695801 17.89250139 17.83450401 17.51279185 17.25429858 16.58848205],4.298004778661714,10.027852781968154,[0.131 0.172 0.221 0.269 0.335 0.43 ],[10.00625131 11.1637685  11.27913424 11.32120805 11.33488653 11.75815951],2.618499403556554,4.968945036206156,[0.131 0.172 0.221 0.269 0.335 0.43 ],[4.35217209 6.07816195 5.92088974 5.95618372 5.77717672 5.80870806],3.562333621664359,0.0595857342157129,[0.131 0.172 0.221 0.269 0.335 0.43 ],[0.58408223 0.66968596 0.85897282 0.96509372 1.14084015 1.68895532],-0.0030088330399385393,0.6150039356210592,[0.131 0.172 0.221 0.335],[0.62457    0.60227409 0.61397691 0.61661015],-0.3044336458801714,0.17083219745504816,[0.131 0.172 0.221 0.269 0.335 0.43 ],[0.14548966 0.14910683 0.03140716 0.11262824 0.05845873 0.05359494],-3.84663964905622,3.5918407154563377,[0.131 0.172 0.221 0.269 0.335 0.43 ],[4.36192479 2.16237752 2.186434   2.18531343 2.23051323 2.43141674],-0.9421577318735156,8.162654540093344,[0.131 0.172 0.221 0.269 0.335 0.43 ],[7.4940474  8.5522185  7.62957423 8.630048   7.5579335  7.64422386],77.0
