sample,study_name
SID71705246_SF05,MehtaRS_2018
SID71705246_SF06,MehtaRS_2018
SID71705246_SF07,MehtaRS_2018
SID71705246_SF08,MehtaRS_2018
SID71755590_SF07,MehtaRS_2018
SID71755590_SF08,MehtaRS_2018
SID71869016_SF05,MehtaRS_2018
SID71869016_SF06,MehtaRS_2018
SID71869016_SF07,MehtaRS_2018
SID71869016_SF08,MehtaRS_2018
SID71894939_SF07,MehtaRS_2018
SID71894939_SF08,MehtaRS_2018
SID71909603_SF05,MehtaRS_2018
SID71909603_SF06,MehtaRS_2018
SID71909603_SF07,MehtaRS_2018
SID71909603_SF08,MehtaRS_2018
SID71936712_SF05,MehtaRS_2018
SID71936712_SF06,MehtaRS_2018
SID71936712_SF07,MehtaRS_2018
SID71936712_SF08,MehtaRS_2018
SID72043921_SF05,MehtaRS_2018
SID72043921_SF06,MehtaRS_2018
SID72111792_SF05,MehtaRS_2018
SID72111792_SF06,MehtaRS_2018
SID72111792_SF07,MehtaRS_2018
SID72111792_SF08,MehtaRS_2018
SID72164642_SF05,MehtaRS_2018
SID72164642_SF06,MehtaRS_2018
SID72164642_SF07,MehtaRS_2018
SID72164642_SF08,MehtaRS_2018
SID72196364_SF07,MehtaRS_2018
SID72196364_SF08,MehtaRS_2018
SID72233627_SF05,MehtaRS_2018
SID72233627_SF06,MehtaRS_2018
SID72233627_SF07,MehtaRS_2018
SID72233627_SF08,MehtaRS_2018
SID72242320_SF07,MehtaRS_2018
SID72242320_SF08,MehtaRS_2018
SID72251940_SF05,MehtaRS_2018
SID72251940_SF06,MehtaRS_2018
ESS-0542,NagySzakalD_2017
ESS-0452,NagySzakalD_2017
ESS-0280,NagySzakalD_2017
ESS-0184,NagySzakalD_2017
ESS-0513,NagySzakalD_2017
ESS-0476,NagySzakalD_2017
ESS-0359,NagySzakalD_2017
ESS-0335,NagySzakalD_2017
ESS-0316,NagySzakalD_2017
ESS-0296,NagySzakalD_2017
ESS-0165,NagySzakalD_2017
ESS-0603,NagySzakalD_2017
ESS-0596,NagySzakalD_2017
ESS-0590,NagySzakalD_2017
ESS-0586,NagySzakalD_2017
ESS-0578,NagySzakalD_2017
ESS-0569,NagySzakalD_2017
ESS-0561,NagySzakalD_2017
ESS-0555,NagySzakalD_2017
ESS-0550,NagySzakalD_2017
ESS-0536,NagySzakalD_2017
ESS-0531,NagySzakalD_2017
ESS-0526,NagySzakalD_2017
ESS-0521,NagySzakalD_2017
ESS-0506,NagySzakalD_2017
ESS-0501,NagySzakalD_2017
ESS-0496,NagySzakalD_2017
ESS-0489,NagySzakalD_2017
ESS-0482,NagySzakalD_2017
ESS-0473,NagySzakalD_2017
ESS-0467,NagySzakalD_2017
ESS-0459,NagySzakalD_2017
ESS-0447,NagySzakalD_2017
ESS-0441,NagySzakalD_2017
ESS-0435,NagySzakalD_2017
ESS-0430,NagySzakalD_2017
ESS-0425,NagySzakalD_2017
ESS-0419,NagySzakalD_2017
ESS-0410,NagySzakalD_2017
ESS-0405,NagySzakalD_2017
ESS-0400,NagySzakalD_2017
ESS-0394,NagySzakalD_2017
ESS-0386,NagySzakalD_2017
ESS-0383,NagySzakalD_2017
ESS-0376,NagySzakalD_2017
ESS-0371,NagySzakalD_2017
ESS-0364,NagySzakalD_2017
ESS-0353,NagySzakalD_2017
ESS-0347,NagySzakalD_2017
ESS-0338,NagySzakalD_2017
ESS-0326,NagySzakalD_2017
ESS-0321,NagySzakalD_2017
ESS-0308,NagySzakalD_2017
ESS-0302,NagySzakalD_2017
ESS-0290,NagySzakalD_2017
ESS-0286,NagySzakalD_2017
ESS-0272,NagySzakalD_2017
ESS-0268,NagySzakalD_2017
ESS-0262,NagySzakalD_2017
ESS-0254,NagySzakalD_2017
ESS-0251,NagySzakalD_2017
ESS-0243,NagySzakalD_2017
ESS-0237,NagySzakalD_2017
ESS-0231,NagySzakalD_2017
ESS-0224,NagySzakalD_2017
ESS-0219,NagySzakalD_2017
ESS-0215,NagySzakalD_2017
ESS-0208,NagySzakalD_2017
ESS-0202,NagySzakalD_2017
ESS-0195,NagySzakalD_2017
ESS-0188,NagySzakalD_2017
ESS-0177,NagySzakalD_2017
ESS-0172,NagySzakalD_2017
ESS-0158,NagySzakalD_2017
ESS-0155,NagySzakalD_2017
ESS-0147,NagySzakalD_2017
ESS-0141,NagySzakalD_2017
ESS-0136,NagySzakalD_2017
ESS-0129,NagySzakalD_2017
ESS-0123,NagySzakalD_2017
ESS-0119,NagySzakalD_2017
ESS-0113,NagySzakalD_2017
ESS-0104,NagySzakalD_2017
ESS-0098,NagySzakalD_2017
ESS-0093,NagySzakalD_2017
ESS-0088,NagySzakalD_2017
ESS-0080,NagySzakalD_2017
ESS-0077,NagySzakalD_2017
ESS-0068,NagySzakalD_2017
ESS-0062,NagySzakalD_2017
ESS-0058,NagySzakalD_2017
ESS-0053,NagySzakalD_2017
ESS-0044,NagySzakalD_2017
ESS-0039,NagySzakalD_2017
ESS-0035,NagySzakalD_2017
ESS-0026,NagySzakalD_2017
ESS-0020,NagySzakalD_2017
ESS-0014,NagySzakalD_2017
ESS-0010,NagySzakalD_2017
ESS-0005,NagySzakalD_2017
MH0001.NielsenHB_2014,NielsenHB_2014
MH0002.NielsenHB_2014,NielsenHB_2014
MH0003.NielsenHB_2014,NielsenHB_2014
MH0004.NielsenHB_2014,NielsenHB_2014
MH0005.NielsenHB_2014,NielsenHB_2014
MH0006.NielsenHB_2014,NielsenHB_2014
MH0007.NielsenHB_2014,NielsenHB_2014
MH0008.NielsenHB_2014,NielsenHB_2014
MH0009.NielsenHB_2014,NielsenHB_2014
MH0010.NielsenHB_2014,NielsenHB_2014
MH0011.NielsenHB_2014,NielsenHB_2014
MH0012.NielsenHB_2014,NielsenHB_2014
MH0013.NielsenHB_2014,NielsenHB_2014
MH0014.NielsenHB_2014,NielsenHB_2014
MH0015.NielsenHB_2014,NielsenHB_2014
MH0016.NielsenHB_2014,NielsenHB_2014
MH0017.NielsenHB_2014,NielsenHB_2014
MH0018.NielsenHB_2014,NielsenHB_2014
MH0019.NielsenHB_2014,NielsenHB_2014
MH0020.NielsenHB_2014,NielsenHB_2014
MH0021.NielsenHB_2014,NielsenHB_2014
MH0022.NielsenHB_2014,NielsenHB_2014
MH0023.NielsenHB_2014,NielsenHB_2014
MH0024.NielsenHB_2014,NielsenHB_2014
MH0025.NielsenHB_2014,NielsenHB_2014
MH0026.NielsenHB_2014,NielsenHB_2014
MH0027.NielsenHB_2014,NielsenHB_2014
MH0028.NielsenHB_2014,NielsenHB_2014
MH0030.NielsenHB_2014,NielsenHB_2014
MH0031.NielsenHB_2014,NielsenHB_2014
MH0032.NielsenHB_2014,NielsenHB_2014
MH0033.NielsenHB_2014,NielsenHB_2014
MH0034.NielsenHB_2014,NielsenHB_2014
MH0035.NielsenHB_2014,NielsenHB_2014
MH0036.NielsenHB_2014,NielsenHB_2014
MH0037.NielsenHB_2014,NielsenHB_2014
MH0038.NielsenHB_2014,NielsenHB_2014
MH0039.NielsenHB_2014,NielsenHB_2014
MH0040.NielsenHB_2014,NielsenHB_2014
MH0041.NielsenHB_2014,NielsenHB_2014
MH0042.NielsenHB_2014,NielsenHB_2014
MH0043.NielsenHB_2014,NielsenHB_2014
MH0044.NielsenHB_2014,NielsenHB_2014
MH0045.NielsenHB_2014,NielsenHB_2014
MH0046.NielsenHB_2014,NielsenHB_2014
MH0047.NielsenHB_2014,NielsenHB_2014
MH0048.NielsenHB_2014,NielsenHB_2014
MH0049.NielsenHB_2014,NielsenHB_2014
MH0050.NielsenHB_2014,NielsenHB_2014
MH0051.NielsenHB_2014,NielsenHB_2014
MH0052.NielsenHB_2014,NielsenHB_2014
MH0053.NielsenHB_2014,NielsenHB_2014
MH0054.NielsenHB_2014,NielsenHB_2014
MH0055.NielsenHB_2014,NielsenHB_2014
MH0056.NielsenHB_2014,NielsenHB_2014
MH0057.NielsenHB_2014,NielsenHB_2014
MH0058.NielsenHB_2014,NielsenHB_2014
MH0059.NielsenHB_2014,NielsenHB_2014
MH0060.NielsenHB_2014,NielsenHB_2014
MH0061.NielsenHB_2014,NielsenHB_2014
MH0062.NielsenHB_2014,NielsenHB_2014
MH0063.NielsenHB_2014,NielsenHB_2014
MH0064.NielsenHB_2014,NielsenHB_2014
MH0065.NielsenHB_2014,NielsenHB_2014
MH0066.NielsenHB_2014,NielsenHB_2014
MH0067.NielsenHB_2014,NielsenHB_2014
MH0068.NielsenHB_2014,NielsenHB_2014
MH0069.NielsenHB_2014,NielsenHB_2014
MH0070.NielsenHB_2014,NielsenHB_2014
MH0071.NielsenHB_2014,NielsenHB_2014
MH0072.NielsenHB_2014,NielsenHB_2014
MH0073.NielsenHB_2014,NielsenHB_2014
MH0074.NielsenHB_2014,NielsenHB_2014
MH0075.NielsenHB_2014,NielsenHB_2014
MH0076.NielsenHB_2014,NielsenHB_2014
MH0077.NielsenHB_2014,NielsenHB_2014
MH0078.NielsenHB_2014,NielsenHB_2014
MH0079.NielsenHB_2014,NielsenHB_2014
MH0080.NielsenHB_2014,NielsenHB_2014
MH0081.NielsenHB_2014,NielsenHB_2014
MH0082.NielsenHB_2014,NielsenHB_2014
MH0083.NielsenHB_2014,NielsenHB_2014
MH0084.NielsenHB_2014,NielsenHB_2014
MH0085.NielsenHB_2014,NielsenHB_2014
MH0086.NielsenHB_2014,NielsenHB_2014
MH0087.NielsenHB_2014,NielsenHB_2014
MH0088.NielsenHB_2014,NielsenHB_2014
MH0089.NielsenHB_2014,NielsenHB_2014
MH0090.NielsenHB_2014,NielsenHB_2014
MH0091.NielsenHB_2014,NielsenHB_2014
MH0092.NielsenHB_2014,NielsenHB_2014
MH0093.NielsenHB_2014,NielsenHB_2014
MH0094.NielsenHB_2014,NielsenHB_2014
MH0095.NielsenHB_2014,NielsenHB_2014
MH0096.NielsenHB_2014,NielsenHB_2014
MH0097.NielsenHB_2014,NielsenHB_2014
MH0098.NielsenHB_2014,NielsenHB_2014
MH0099.NielsenHB_2014,NielsenHB_2014
MH0100.NielsenHB_2014,NielsenHB_2014
MH0101.NielsenHB_2014,NielsenHB_2014
MH0102.NielsenHB_2014,NielsenHB_2014
MH0103.NielsenHB_2014,NielsenHB_2014
MH0104.NielsenHB_2014,NielsenHB_2014
MH0105.NielsenHB_2014,NielsenHB_2014
MH0106.NielsenHB_2014,NielsenHB_2014
MH0107.NielsenHB_2014,NielsenHB_2014
MH0109.NielsenHB_2014,NielsenHB_2014
MH0110.NielsenHB_2014,NielsenHB_2014
MH0111.NielsenHB_2014,NielsenHB_2014
MH0113.NielsenHB_2014,NielsenHB_2014
MH0114.NielsenHB_2014,NielsenHB_2014
MH0115.NielsenHB_2014,NielsenHB_2014
MH0116.NielsenHB_2014,NielsenHB_2014
MH0117.NielsenHB_2014,NielsenHB_2014
MH0118.NielsenHB_2014,NielsenHB_2014
MH0120.NielsenHB_2014,NielsenHB_2014
MH0121.NielsenHB_2014,NielsenHB_2014
MH0122.NielsenHB_2014,NielsenHB_2014
MH0123.NielsenHB_2014,NielsenHB_2014
MH0124.NielsenHB_2014,NielsenHB_2014
MH0125.NielsenHB_2014,NielsenHB_2014
MH0126.NielsenHB_2014,NielsenHB_2014
MH0127.NielsenHB_2014,NielsenHB_2014
MH0128.NielsenHB_2014,NielsenHB_2014
MH0129.NielsenHB_2014,NielsenHB_2014
MH0130.NielsenHB_2014,NielsenHB_2014
MH0132.NielsenHB_2014,NielsenHB_2014
MH0133.NielsenHB_2014,NielsenHB_2014
MH0134.NielsenHB_2014,NielsenHB_2014
MH0135.NielsenHB_2014,NielsenHB_2014
MH0136.NielsenHB_2014,NielsenHB_2014
MH0137.NielsenHB_2014,NielsenHB_2014
MH0138.NielsenHB_2014,NielsenHB_2014
MH0139.NielsenHB_2014,NielsenHB_2014
MH0140.NielsenHB_2014,NielsenHB_2014
MH0141.NielsenHB_2014,NielsenHB_2014
MH0142.NielsenHB_2014,NielsenHB_2014
MH0143.NielsenHB_2014,NielsenHB_2014
MH0144.NielsenHB_2014,NielsenHB_2014
MH0145.NielsenHB_2014,NielsenHB_2014
MH0146.NielsenHB_2014,NielsenHB_2014
MH0147.NielsenHB_2014,NielsenHB_2014
MH0148.NielsenHB_2014,NielsenHB_2014
MH0149.NielsenHB_2014,NielsenHB_2014
MH0151.NielsenHB_2014,NielsenHB_2014
MH0152.NielsenHB_2014,NielsenHB_2014
MH0153.NielsenHB_2014,NielsenHB_2014
MH0154.NielsenHB_2014,NielsenHB_2014
MH0155.NielsenHB_2014,NielsenHB_2014
MH0156.NielsenHB_2014,NielsenHB_2014
MH0157.NielsenHB_2014,NielsenHB_2014
MH0158.NielsenHB_2014,NielsenHB_2014
MH0159.NielsenHB_2014,NielsenHB_2014
MH0160.NielsenHB_2014,NielsenHB_2014
MH0162.NielsenHB_2014,NielsenHB_2014
MH0163.NielsenHB_2014,NielsenHB_2014
MH0164.NielsenHB_2014,NielsenHB_2014
MH0165.NielsenHB_2014,NielsenHB_2014
MH0166.NielsenHB_2014,NielsenHB_2014
MH0167.NielsenHB_2014,NielsenHB_2014
MH0168.NielsenHB_2014,NielsenHB_2014
MH0169.NielsenHB_2014,NielsenHB_2014
MH0170.NielsenHB_2014,NielsenHB_2014
MH0172.NielsenHB_2014,NielsenHB_2014
MH0173.NielsenHB_2014,NielsenHB_2014
MH0174.NielsenHB_2014,NielsenHB_2014
MH0175.NielsenHB_2014,NielsenHB_2014
MH0177.NielsenHB_2014,NielsenHB_2014
MH0178.NielsenHB_2014,NielsenHB_2014
MH0179.NielsenHB_2014,NielsenHB_2014
MH0180.NielsenHB_2014,NielsenHB_2014
MH0181.NielsenHB_2014,NielsenHB_2014
MH0182.NielsenHB_2014,NielsenHB_2014
MH0183.NielsenHB_2014,NielsenHB_2014
MH0184.NielsenHB_2014,NielsenHB_2014
MH0185.NielsenHB_2014,NielsenHB_2014
MH0186.NielsenHB_2014,NielsenHB_2014
O2_UC1_0,NielsenHB_2014
O2_UC1_2,NielsenHB_2014
O2_UC11_0,NielsenHB_2014
O2_UC11_2,NielsenHB_2014
O2_UC12_0,NielsenHB_2014
O2_UC12_2,NielsenHB_2014
O2_UC13_0,NielsenHB_2014
O2_UC13_2,NielsenHB_2014
O2_UC14_0,NielsenHB_2014
O2_UC14_2,NielsenHB_2014
O2_UC16_0,NielsenHB_2014
O2_UC16_2,NielsenHB_2014
O2_UC17_0,NielsenHB_2014
O2_UC17_2,NielsenHB_2014
O2_UC18_0,NielsenHB_2014
O2_UC18_2,NielsenHB_2014
O2_UC19_0,NielsenHB_2014
O2_UC19_2,NielsenHB_2014
O2_UC2_0,NielsenHB_2014
O2_UC2_2,NielsenHB_2014
O2_UC20_0,NielsenHB_2014
O2_UC20_2,NielsenHB_2014
O2_UC21_0,NielsenHB_2014
O2_UC21_2,NielsenHB_2014
O2_UC22_0,NielsenHB_2014
O2_UC22_2,NielsenHB_2014
O2_UC23_0,NielsenHB_2014
O2_UC23_2,NielsenHB_2014
O2_UC24_0,NielsenHB_2014
O2_UC24_2,NielsenHB_2014
O2_UC26_0,NielsenHB_2014
O2_UC26_2,NielsenHB_2014
O2_UC27_0,NielsenHB_2014
O2_UC27_2,NielsenHB_2014
O2_UC29_0,NielsenHB_2014
O2_UC29_2,NielsenHB_2014
O2_UC3_0,NielsenHB_2014
O2_UC3_2,NielsenHB_2014
O2_UC30_0,NielsenHB_2014
O2_UC30_2,NielsenHB_2014
O2_UC31_0,NielsenHB_2014
O2_UC31_2,NielsenHB_2014
O2_UC32_0,NielsenHB_2014
O2_UC32_2,NielsenHB_2014
O2_UC34_0,NielsenHB_2014
O2_UC34_2,NielsenHB_2014
O2_UC35_0,NielsenHB_2014
O2_UC35_2,NielsenHB_2014
O2_UC36_2,NielsenHB_2014
O2_UC37_0,NielsenHB_2014
O2_UC37_2,NielsenHB_2014
O2_UC38_0,NielsenHB_2014
O2_UC38_2,NielsenHB_2014
O2_UC4_0,NielsenHB_2014
O2_UC4_2,NielsenHB_2014
O2_UC40_0,NielsenHB_2014
O2_UC40_2,NielsenHB_2014
O2_UC41_0,NielsenHB_2014
O2_UC41_2,NielsenHB_2014
O2_UC43_0,NielsenHB_2014
O2_UC43_2,NielsenHB_2014
O2_UC44_0,NielsenHB_2014
O2_UC44_2,NielsenHB_2014
O2_UC46_0,NielsenHB_2014
O2_UC46_2,NielsenHB_2014
O2_UC47_0,NielsenHB_2014
O2_UC47_2,NielsenHB_2014
O2_UC48_0,NielsenHB_2014
O2_UC48_2,NielsenHB_2014
O2_UC49_0,NielsenHB_2014
O2_UC49_2,NielsenHB_2014
O2_UC5_0,NielsenHB_2014
O2_UC5_2,NielsenHB_2014
O2_UC50_0,NielsenHB_2014
O2_UC50_2,NielsenHB_2014
O2_UC51_0,NielsenHB_2014
O2_UC51_2,NielsenHB_2014
O2_UC52_0,NielsenHB_2014
O2_UC52_2,NielsenHB_2014
O2_UC53_0,NielsenHB_2014
O2_UC53_2,NielsenHB_2014
O2_UC54_0,NielsenHB_2014
O2_UC54_2,NielsenHB_2014
O2_UC55_0,NielsenHB_2014
O2_UC55_2,NielsenHB_2014
O2_UC56_0,NielsenHB_2014
O2_UC56_2,NielsenHB_2014
O2_UC57_0,NielsenHB_2014
O2_UC57_2,NielsenHB_2014
O2_UC58_0,NielsenHB_2014
O2_UC58_2,NielsenHB_2014
O2_UC59_0,NielsenHB_2014
O2_UC59_2,NielsenHB_2014
O2_UC60_0,NielsenHB_2014
O2_UC60_2,NielsenHB_2014
O2_UC9_0,NielsenHB_2014
O2_UC9_2,NielsenHB_2014
V1_CD1_0,NielsenHB_2014
V1_CD10_0,NielsenHB_2014
V1_CD11_0,NielsenHB_2014
V1_CD12_0,NielsenHB_2014
V1_CD13_0,NielsenHB_2014
V1_CD14_0,NielsenHB_2014
V1_CD15_0,NielsenHB_2014
V1_CD15_3,NielsenHB_2014
V1_CD16_0,NielsenHB_2014
V1_CD17_0,NielsenHB_2014
V1_CD17_4,NielsenHB_2014
V1_CD18_0,NielsenHB_2014
V1_CD18_3,NielsenHB_2014
V1_CD19_0,NielsenHB_2014
V1_CD2_0,NielsenHB_2014
V1_CD20_4,NielsenHB_2014
V1_CD21_0,NielsenHB_2014
V1_CD21_4,NielsenHB_2014
V1_CD22_0,NielsenHB_2014
V1_CD24_0,NielsenHB_2014
V1_CD25_0,NielsenHB_2014
V1_CD25_4,NielsenHB_2014
V1_CD27_0,NielsenHB_2014
V1_CD28_0,NielsenHB_2014
V1_CD29_0,NielsenHB_2014
V1_CD3_0,NielsenHB_2014
V1_CD30_0,NielsenHB_2014
V1_CD31_0,NielsenHB_2014
V1_CD34_0,NielsenHB_2014
V1_CD35_0,NielsenHB_2014
V1_CD35_1,NielsenHB_2014
V1_CD36_0,NielsenHB_2014
V1_CD38_0,NielsenHB_2014
V1_CD4_0,NielsenHB_2014
V1_CD41_0,NielsenHB_2014
V1_CD42_0,NielsenHB_2014
V1_CD6_0,NielsenHB_2014
V1_CD6_4,NielsenHB_2014
V1_CD7_0,NielsenHB_2014
V1_CD7_4,NielsenHB_2014
V1_CD8_0,NielsenHB_2014
V1_CD9_0,NielsenHB_2014
V1_UC1_0,NielsenHB_2014
V1_UC10_0,NielsenHB_2014
V1_UC10_2,NielsenHB_2014
V1_UC11_0,NielsenHB_2014
V1_UC11_5,NielsenHB_2014
V1_UC12_0,NielsenHB_2014
V1_UC12_4,NielsenHB_2014
V1_UC13_0,NielsenHB_2014
V1_UC13_3,NielsenHB_2014
V1_UC14_0,NielsenHB_2014
V1_UC14_1,NielsenHB_2014
V1_UC15_0,NielsenHB_2014
V1_UC15_3,NielsenHB_2014
V1_UC16_0,NielsenHB_2014
V1_UC17_0,NielsenHB_2014
V1_UC17_2,NielsenHB_2014
V1_UC18_0,NielsenHB_2014
V1_UC19_0,NielsenHB_2014
V1_UC2_0,NielsenHB_2014
V1_UC2_4,NielsenHB_2014
V1_UC21_0,NielsenHB_2014
V1_UC21_4,NielsenHB_2014
V1_UC23_0,NielsenHB_2014
V1_UC23_1,NielsenHB_2014
V1_UC24_0,NielsenHB_2014
V1_UC25_0,NielsenHB_2014
V1_UC25_1,NielsenHB_2014
V1_UC26_0,NielsenHB_2014
V1_UC26_4,NielsenHB_2014
V1_UC27_0,NielsenHB_2014
V1_UC28_0,NielsenHB_2014
V1_UC29_0,NielsenHB_2014
V1_UC3_0,NielsenHB_2014
V1_UC3_2,NielsenHB_2014
V1_UC30_0,NielsenHB_2014
V1_UC31_0,NielsenHB_2014
V1_UC31_4,NielsenHB_2014
V1_UC32_0,NielsenHB_2014
V1_UC33_0,NielsenHB_2014
V1_UC34_0,NielsenHB_2014
V1_UC35_0,NielsenHB_2014
V1_UC35_4,NielsenHB_2014
V1_UC36_0,NielsenHB_2014
V1_UC37_0,NielsenHB_2014
V1_UC38_0,NielsenHB_2014
V1_UC39_0,NielsenHB_2014
V1_UC4_0,NielsenHB_2014
V1_UC4_5,NielsenHB_2014
V1_UC40_0,NielsenHB_2014
V1_UC41_0,NielsenHB_2014
V1_UC42_0,NielsenHB_2014
V1_UC43_0,NielsenHB_2014
V1_UC44_0,NielsenHB_2014
V1_UC45_0,NielsenHB_2014
V1_UC46_0,NielsenHB_2014
V1_UC47_0,NielsenHB_2014
V1_UC48_0,NielsenHB_2014
V1_UC49_0,NielsenHB_2014
V1_UC49_1,NielsenHB_2014
V1_UC5_0,NielsenHB_2014
V1_UC5_3,NielsenHB_2014
V1_UC50_1,NielsenHB_2014
V1_UC51_0,NielsenHB_2014
V1_UC51_4,NielsenHB_2014
V1_UC52_0,NielsenHB_2014
V1_UC52_1,NielsenHB_2014
V1_UC53_0,NielsenHB_2014
V1_UC53_4,NielsenHB_2014
V1_UC54_0,NielsenHB_2014
V1_UC55_0,NielsenHB_2014
V1_UC55_4,NielsenHB_2014
V1_UC56_0,NielsenHB_2014
V1_UC57_0,NielsenHB_2014
V1_UC58_0,NielsenHB_2014
V1_UC6_0,NielsenHB_2014
V1_UC61_0,NielsenHB_2014
V1_UC62_0,NielsenHB_2014
V1_UC7_0,NielsenHB_2014
V1_UC8_0,NielsenHB_2014
V1_UC9_0,NielsenHB_2014
HCO02,Obregon-TitoAJ_2015
HCO07,Obregon-TitoAJ_2015
HCO09,Obregon-TitoAJ_2015
HCO11,Obregon-TitoAJ_2015
HCO12,Obregon-TitoAJ_2015
HCO53,Obregon-TitoAJ_2015
HCO61,Obregon-TitoAJ_2015
HCO64,Obregon-TitoAJ_2015
HCO67,Obregon-TitoAJ_2015
HCO70,Obregon-TitoAJ_2015
HCO72,Obregon-TitoAJ_2015
HCO74,Obregon-TitoAJ_2015
NO01,Obregon-TitoAJ_2015
NO02,Obregon-TitoAJ_2015
NO03,Obregon-TitoAJ_2015
NO04,Obregon-TitoAJ_2015
NO05,Obregon-TitoAJ_2015
NO06,Obregon-TitoAJ_2015
NO08,Obregon-TitoAJ_2015
NO09,Obregon-TitoAJ_2015
NO10,Obregon-TitoAJ_2015
NO11,Obregon-TitoAJ_2015
NO12,Obregon-TitoAJ_2015
NO13,Obregon-TitoAJ_2015
NO14,Obregon-TitoAJ_2015
NO15,Obregon-TitoAJ_2015
NO16,Obregon-TitoAJ_2015
NO17,Obregon-TitoAJ_2015
NO18,Obregon-TitoAJ_2015
NO19,Obregon-TitoAJ_2015
NO20,Obregon-TitoAJ_2015
NO21,Obregon-TitoAJ_2015
NO22,Obregon-TitoAJ_2015
NO23,Obregon-TitoAJ_2015
SM01,Obregon-TitoAJ_2015
SM02,Obregon-TitoAJ_2015
SM03,Obregon-TitoAJ_2015
SM05,Obregon-TitoAJ_2015
SM11,Obregon-TitoAJ_2015
SM18,Obregon-TitoAJ_2015
SM20,Obregon-TitoAJ_2015
SM23,Obregon-TitoAJ_2015
SM24,Obregon-TitoAJ_2015
SM25,Obregon-TitoAJ_2015
SM28,Obregon-TitoAJ_2015
SM29,Obregon-TitoAJ_2015
SM30,Obregon-TitoAJ_2015
SM31,Obregon-TitoAJ_2015
SM32,Obregon-TitoAJ_2015
SM33,Obregon-TitoAJ_2015
SM34,Obregon-TitoAJ_2015
SM37,Obregon-TitoAJ_2015
SM39,Obregon-TitoAJ_2015
SM40,Obregon-TitoAJ_2015
SM41,Obregon-TitoAJ_2015
SM42,Obregon-TitoAJ_2015
SM43,Obregon-TitoAJ_2015
SM44,Obregon-TitoAJ_2015
S2_001_017G1,OlmMR_2017
S2_001_016G1,OlmMR_2017
S2_001_015G1,OlmMR_2017
S2_001_014G1,OlmMR_2017
S2_001_013G1,OlmMR_2017
S2_005_028G1,OlmMR_2017
S2_005_027G1,OlmMR_2017
S2_005_026G1,OlmMR_2017
S2_005_025G1,OlmMR_2017
S2_001_012G1,OlmMR_2017
S2_005_024G1,OlmMR_2017
S2_005_023G1,OlmMR_2017
S2_005_022G1,OlmMR_2017
S2_005_021G1,OlmMR_2017
S2_005_020G1,OlmMR_2017
S2_005_019G1,OlmMR_2017
S2_005_018G1,OlmMR_2017
S2_005_017G1,OlmMR_2017
S2_005_016G1,OlmMR_2017
S2_001_011G1,OlmMR_2017
S2_005_015G1,OlmMR_2017
S2_005_014G1,OlmMR_2017
S2_005_011G1,OlmMR_2017
S2_005_008G1,OlmMR_2017
S2_005_007G1,OlmMR_2017
S2_005_006G1,OlmMR_2017
S2_005_005G1,OlmMR_2017
S2_001_027G1,OlmMR_2017
S2_001_010G1,OlmMR_2017
S2_001_026G1,OlmMR_2017
S2_001_025G1,OlmMR_2017
S2_001_024G1,OlmMR_2017
S2_001_023G1,OlmMR_2017
S2_001_021G1,OlmMR_2017
S2_001_020G1,OlmMR_2017
S2_001_019G1,OlmMR_2017
S2_001_018G1,OlmMR_2017
A01_02_1FE,PasolliE_2019
V01_01_1FE,PasolliE_2019
A02_01_1FE,PasolliE_2019
A03_01_1FE,PasolliE_2019
A04_01_1FE,PasolliE_2019
A04_04_1FE,PasolliE_2019
A05_01_1FE,PasolliE_2019
A06_01_1FE,PasolliE_2019
V06_02_1FE,PasolliE_2019
A07_01_1FE,PasolliE_2019
V07_01_2FE,PasolliE_2019
V07_02_2FE,PasolliE_2019
A08_01_1FE,PasolliE_2019
A09_01_1FE,PasolliE_2019
A09_02_1FE,PasolliE_2019
A10_01_1FE,PasolliE_2019
A10_02_1FE,PasolliE_2019
A11_01_1FE,PasolliE_2019
V12_01_2FE,PasolliE_2019
A13_01_1FE,PasolliE_2019
A13_03_1FE,PasolliE_2019
A14_01_1FE,PasolliE_2019
A15_02_1FE,PasolliE_2019
V18_02_1FE,PasolliE_2019
A19_01_1FE,PasolliE_2019
A19_03_1FE,PasolliE_2019
V19_01_2FE,PasolliE_2019
V19_02_2FE,PasolliE_2019
A20_01_1FE,PasolliE_2019
A20_03_1FE,PasolliE_2019
A22_01_1FE,PasolliE_2019
A23_01_1FE,PasolliE_2019
A24_02_1FE,PasolliE_2019
A24_04_1FE,PasolliE_2019
A25_01_1FE,PasolliE_2019
A27_02_1FE,PasolliE_2019
A28_02_1FE,PasolliE_2019
A29_01_1FE,PasolliE_2019
V30_01_1FE,PasolliE_2019
V31_01_2FE,PasolliE_2019
A32_01_1FE,PasolliE_2019
V32_02_2FE,PasolliE_2019
A34_01_1FE,PasolliE_2019
A34_02_1FE,PasolliE_2019
A35_01_1FE,PasolliE_2019
A36_01_1FE,PasolliE_2019
A36_02_1FE,PasolliE_2019
V36_02_2FE,PasolliE_2019
A39_01_1FE,PasolliE_2019
A39_02_1FE,PasolliE_2019
A39_04_1FE,PasolliE_2019
A40_02_1FE,PasolliE_2019
V40_01_1FE,PasolliE_2019
A41_01_1FE,PasolliE_2019
A42_02_1FE,PasolliE_2019
A43_02_1FE,PasolliE_2019
A44_01_1FE,PasolliE_2019
